TimeStep;Np;Nbound;Nfixed;Nmoving;Nfloat;Nfluid
0;10047;2448;2448;0;0;7599

Part;Time;Count;Pos_Xmin;Pos_Xmax;Pos_Xmean;Pos_Ymin;Pos_Ymax;Pos_Ymean;Pos_Zmin;Pos_Zmax;Pos_Zmean;Idp_min;Idp_max;Idp_mean;Vel_min;Vel_max;Vel_mean;Vel_Xmin;Vel_Xmax;Vel_Xmean;Vel_Ymin;Vel_Ymax;Vel_Ymean;Vel_Zmin;Vel_Zmax;Vel_Zmean;Rhop_min;Rhop_max;Rhop_mean;Mass_min;Mass_max;Mass_mean;Press_min;Press_max;Press_mean;Type_min;Type_max;Type_mean;Acec_min;Acec_max;Acec_mean;Acec_Xmin;Acec_Xmax;Acec_Xmean;Acec_Ymin;Acec_Ymax;Acec_Ymean;Acec_Zmin;Acec_Zmax;Acec_Zmean;CellOffSpring_min;CellOffSpring_max;CellOffSpring_mean;GradVel_min;GradVel_max;GradVel_mean;Qfxx_min;Qfxx_max;Qfxx_mean;Qfxy_min;Qfxy_max;Qfxy_mean;Qfxz_min;Qfxz_max;Qfxz_mean;Qfyy_min;Qfyy_max;Qfyy_mean;Qfyz_min;Qfyz_max;Qfyz_mean;Qfzz_min;Qfzz_max;Qfzz_mean;StrainDot_min;StrainDot_max;StrainDot_mean;StrainDot_Xmin;StrainDot_Xmax;StrainDot_Xmean;StrainDot_Ymin;StrainDot_Ymax;StrainDot_Ymean;StrainDot_Zmin;StrainDot_Zmax;StrainDot_Zmean;VonMises3D_min;VonMises3D_max;VonMises3D_mean;
38;  2.280024985146E+00;12144; -2.000000029802E-01;  4.274976253510E+00;  1.238696500325E+00;  9.999999776483E-03;  9.999999776483E-03;  9.999999776483E-03; -4.499999880791E-01;  4.499999880791E-01;  2.665690324608E-06;  0.000000000000E+00;  1.214300000000E+04;  6.071500000000E+03;  0.000000000000E+00;  1.431436440369E+00;  1.586352712861E-01; -6.234937906265E-02;  1.431273341179E+00;  1.541080106560E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -1.259304583073E-01;  1.262521147728E-01;  3.484006021874E-05;  9.715230712891E+02;  1.019484558105E+03;  9.975657536754E+02;  7.570105046034E-02;  1.108332037926E+00;  2.336495022531E-01; -2.358897070312E+04;  1.611797460938E+04; -1.998045655157E+03;  0.000000000000E+00;  3.000000000000E+00;  2.395256916996E+00;  0.000000000000E+00;  3.048933510090E+02;  1.281313233471E+01; -1.904152374268E+02;  2.054096527100E+02;  2.265627625359E+00; -1.424155357199E-06;  1.437534251636E-06; -1.891305739339E-12; -2.333214111328E+02;  2.333222808838E+02;  5.587142437184E-05;  0.000000000000E+00;  2.000000000000E+00;  4.287714097497E-01; -2.657952010632E-01;  6.964248180389E+00;  2.171167131569E-01;  3.452585754395E+02;  9.446181250000E+04;  2.888884296612E+04; -4.009259864688E-03;  3.700526896864E-03; -1.676539078286E-06; -1.230129516602E+03;  3.151159667969E+02; -4.476420798788E+00;  3.999998046875E+04;  4.000000390625E+04;  3.999999974589E+04; -1.279170364141E-01;  1.119468659163E-01; -1.360357433345E-03;  2.315983007812E+04;  4.012460156250E+04;  3.818428875113E+04;  0.000000000000E+00;  7.327330189889E+00;  2.416646667484E-01; -3.825854659081E-01;  7.318569660187E+00;  2.115319585595E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -7.289678454399E-01;  5.462464690208E-01;  5.584754712342E-03;  0.000000000000E+00;  3.727445000000E+05;  1.702182518119E+04;
39;  2.340019319718E+00;12203; -2.000000029802E-01;  4.352434158325E+00;  1.262500966694E+00;  9.999999776483E-03;  9.999999776483E-03;  9.999999776483E-03; -4.499999880791E-01;  4.499999880791E-01;  5.153986396297E-06;  0.000000000000E+00;  1.220200000000E+04;  6.101000000000E+03;  0.000000000000E+00;  1.363900826960E+00;  1.644169255915E-01; -5.557129159570E-02;  1.363330960274E+00;  1.622289944291E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -1.364388167858E-01;  1.367766559124E-01;  4.085040477774E-05;  9.680065917969E+02;  1.024738891602E+03;  9.980022614418E+02;  7.513487339020E-02;  1.108332037926E+00;  2.364331898791E-01; -2.650542382812E+04;  1.829445898438E+04; -1.654250322581E+03;  0.000000000000E+00;  3.000000000000E+00;  2.398180775219E+00;  0.000000000000E+00;  2.969590871629E+02;  1.075900094490E+01; -1.728527832031E+02;  1.998740081787E+02;  2.494917303975E+00; -7.562894666080E-07;  7.922418490125E-07; -3.706520947847E-12; -2.265442352295E+02;  2.265489349365E+02; -8.745807732079E-05;  0.000000000000E+00;  2.000000000000E+00;  4.412029828731E-01; -1.915090382099E-01;  6.223224639893E+00;  2.408158103873E-01;  3.452824401855E+02;  9.990838281250E+04;  2.911705413058E+04; -3.904526587576E-03;  3.600592957810E-03; -1.829626235867E-06; -2.680538085938E+03;  9.740700073242E+02; -1.186750554272E+01;  3.999998046875E+04;  4.000000390625E+04;  3.999999974264E+04; -1.279190182686E-01;  1.116972714663E-01; -1.362855746667E-03;  2.286432031250E+04;  4.012614843750E+04;  3.811332535352E+04;  0.000000000000E+00;  6.727398525886E+00;  2.576400972207E-01; -2.124270647764E-01;  6.709499359131E+00;  2.335998869210E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -7.086986303329E-01;  7.729707360268E-01;  7.215923166620E-03;  0.000000000000E+00;  3.675124062500E+05;  1.697677174275E+04;
40;  2.400001355187E+00;12261; -2.000000029802E-01;  4.430450439453E+00;  1.286316221039E+00;  9.999999776483E-03;  1.000000070781E-02;  9.999999776710E-03; -4.499999880791E-01;  4.499999880791E-01;  7.865642477573E-06;  0.000000000000E+00;  1.226000000000E+04;  6.130000000000E+03;  0.000000000000E+00;  1.390654485584E+00;  1.549774777593E-01; -4.888570308685E-02;  1.390654444695E+00;  1.530072896207E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -1.212169080973E-01;  1.216543614864E-01;  4.097143501943E-05;  9.672021484375E+02;  1.021951538086E+03;  9.976666082051E+02;  7.521785795689E-02;  1.108332037926E+00;  2.391995858912E-01; -2.716665820312E+04;  1.622625878906E+04; -1.909715858540E+03;  0.000000000000E+00;  3.000000000000E+00;  2.401027648642E+00;  0.000000000000E+00;  3.009523633495E+02;  1.235295647496E+01; -1.848847198486E+02;  2.030879058838E+02;  2.520245896457E+00; -1.134229137278E-06;  1.125629410126E-06; -6.161526398220E-12; -2.293043212891E+02;  2.293441162109E+02; -7.750066771854E-05;  0.000000000000E+00;  2.000000000000E+00;  4.533072343202E-01; -3.449872732162E-01;  7.170328617096E+00;  1.796357905842E-01;  3.453430786133E+02;  1.027504375000E+05;  2.925725615531E+04; -3.726676339284E-03;  1.314390450716E-02;  3.977275473453E-06; -5.068300781250E+03;  3.557233154297E+03; -2.027888400259E+01;  3.999998046875E+04;  4.000000390625E+04;  3.999999973684E+04; -1.279156506062E-01;  1.114992052317E-01; -1.326570690836E-03;  2.248987890625E+04;  4.012614843750E+04;  3.804736270444E+04;  0.000000000000E+00;  7.905402029922E+00;  2.036017810113E-01; -4.098569154739E-01;  7.863829612732E+00;  1.701400412517E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -8.883293271065E-01;  5.362699627876E-01;  9.495749445693E-03;  0.000000000000E+00;  3.695567500000E+05;  1.726566283160E+04;
41;  2.460053124254E+00;12290; -2.000000029802E-01;  4.507200241089E+00;  1.302983439607E+00;  9.999999776483E-03;  1.000000070781E-02;  9.999999776710E-03; -4.499999880791E-01;  4.499999880791E-01;  1.044623293559E-05;  0.000000000000E+00;  1.228900000000E+04;  6.144500000000E+03;  0.000000000000E+00;  1.372183962283E+00;  1.635357157531E-01; -5.627643689513E-02;  1.371919035912E+00;  1.583610184002E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -1.430944204330E-01;  1.434276849031E-01;  3.860463639835E-05;  9.681743164062E+02;  1.028263427734E+03;  9.980969486743E+02;  7.572037726641E-02;  1.108332037926E+00;  2.424723081309E-01; -2.632014648438E+04;  2.095006640625E+04; -1.579368099020E+03;  0.000000000000E+00;  3.000000000000E+00;  2.402441008950E+00;  0.000000000000E+00;  3.004999065575E+02;  1.024231017150E+01; -1.469886932373E+02;  2.027370452881E+02;  2.361898247698E+00; -9.852506082098E-07;  9.898690223054E-07; -1.930736233441E-12; -2.296093597412E+02;  2.296530609131E+02; -1.096353297813E-04;  0.000000000000E+00;  2.000000000000E+00;  4.593165174939E-01; -1.573543250561E-01;  5.759402751923E+00;  2.319672151311E-01;  3.455077209473E+02;  1.022311328125E+05;  2.915231798078E+04; -3.631165251136E-03;  1.285950187594E-02;  3.825659397920E-06; -3.517614453125E+04;  3.909236718750E+04; -1.833534089082E+01;  3.999998046875E+04;  4.000000390625E+04;  3.999999973365E+04; -1.279119402170E-01;  1.114448159933E-01; -1.329620149171E-03;  2.222352929688E+04;  8.298087500000E+04;  3.803232967065E+04;  0.000000000000E+00;  6.230983189419E+00;  2.482827272060E-01; -1.692292094231E-01;  6.214352130890E+00;  2.293248549791E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.724284887314E-01;  6.492564082146E-01;  2.642360422321E-03;  0.000000000000E+00;  3.729485937500E+05;  1.727986917648E+04;
42;  2.520049462920E+00;12323; -2.000000029802E-01;  4.585836410522E+00;  1.320661373249E+00;  9.999993257225E-03;  1.000000629574E-02;  9.999999776709E-03; -4.499999880791E-01;  4.499999880791E-01;  1.313415818549E-05;  0.000000000000E+00;  1.232200000000E+04;  6.161000000000E+03;  0.000000000000E+00;  1.287180852809E+00;  1.531676511645E-01; -1.079761236906E-02;  1.287180781364E+00;  1.490603195912E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -1.088798120618E-01;  1.091605201364E-01;  4.558621663446E-05;  9.719885253906E+02;  1.025001098633E+03;  9.979991024816E+02;  7.676788419485E-02;  1.108332037926E+00;  2.456345107226E-01; -2.320698632812E+04;  1.861014062500E+04; -1.636041886424E+03;  0.000000000000E+00;  3.000000000000E+00;  2.404041223728E+00;  0.000000000000E+00;  2.849330072512E+02;  1.027325390630E+01; -1.800753784180E+02;  1.921095733643E+02;  3.038914506563E+00; -1.394336322846E-05;  1.644134317758E-05;  8.847396179885E-11; -2.167585601807E+02;  2.167996978760E+02;  9.159135039998E-05;  0.000000000000E+00;  2.000000000000E+00;  4.661202629230E-01; -3.731721043587E-01;  7.107923507690E+00;  1.294848752950E-01;  3.455690917969E+02;  9.668043750000E+04;  2.865136143500E+04; -3.465699264780E-03;  3.731985762715E-02;  1.556040440410E-05; -3.404695312500E+04;  3.780594921875E+04; -5.357360486527E+01;  3.999998046875E+04;  4.000000390625E+04;  3.999999972866E+04; -1.279127597809E-01;  1.268016844988E-01; -1.372660843305E-03;  2.184504687500E+04;  1.046223203125E+05;  3.838652779689E+04;  0.000000000000E+00;  7.527791656148E+00;  1.643799690169E-01; -4.253515005112E-01;  7.516685485840E+00;  1.177966716945E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -9.847949147224E-01;  5.888287425041E-01;  1.168820365918E-02;  0.000000000000E+00;  3.628201562500E+05;  1.726526862491E+04;
43;  2.580039582921E+00;12346; -2.000000029802E-01;  4.662845611572E+00;  1.335858920694E+00;  9.999993257225E-03;  1.000000629574E-02;  9.999999776860E-03; -4.499999880791E-01;  4.499999880791E-01;  1.622166112062E-05;  0.000000000000E+00;  1.234500000000E+04;  6.172500000000E+03;  0.000000000000E+00;  1.411637582772E+00;  1.580599701704E-01; -7.069617509842E-02;  1.411347389221E+00;  1.562715465884E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -1.376911252737E-01;  1.382199823856E-01;  4.791234891403E-05;  9.693848266602E+02;  1.029285156250E+03;  9.981645625176E+02;  7.771554589272E-02;  1.108332037926E+00;  2.489900465939E-01; -2.527617382812E+04;  2.184922460938E+04; -1.526901761569E+03;  0.000000000000E+00;  3.000000000000E+00;  2.405151466062E+00;  0.000000000000E+00;  2.886295211739E+02;  1.042666110938E+01; -1.482571563721E+02;  1.965357208252E+02;  1.114893951163E+00; -1.219160367327E-05;  1.213830091729E-05; -1.910258350916E-11; -2.185012817383E+02;  2.185706481934E+02; -2.018018483808E-04;  0.000000000000E+00;  2.000000000000E+00;  4.708407581403E-01; -2.172940969467E-01;  5.359222412109E+00;  2.479169128372E-01;  3.456486206055E+02;  9.287639843750E+04;  2.826463794250E+04; -3.366896649823E-03;  3.662542626262E-02;  1.656523298077E-05; -3.325046875000E+04;  3.688889843750E+04; -5.057889428943E+01;  3.999998046875E+04;  4.000000390625E+04;  3.999999972663E+04; -1.279110461473E-01;  1.263122558594E-01; -1.371587729379E-03;  2.160199804688E+04;  1.036873203125E+05;  3.861373234151E+04;  0.000000000000E+00;  5.624696853165E+00;  2.650937746437E-01; -1.969494968653E-01;  5.592500209808E+00;  2.516990911087E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.073750853539E-01;  7.254408597946E-01; -3.782178233746E-03;  0.000000000000E+00;  3.619663750000E+05;  1.742415193081E+04;
44;  2.640027620217E+00;12375; -2.000000029802E-01;  4.741068363190E+00;  1.352424629747E+00;  9.999992325902E-03;  1.000000722706E-02;  9.999999777009E-03; -4.499999880791E-01;  4.499999880791E-01;  1.948420768911E-05;  0.000000000000E+00;  1.237400000000E+04;  6.187000000000E+03;  0.000000000000E+00;  1.268597204841E+00;  1.480959053346E-01; -4.771532956511E-03;  1.266411185265E+00;  1.464321530388E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -1.363659799099E-01;  1.369531899691E-01;  5.199697568114E-05;  9.712690429688E+02;  1.027027465820E+03;  9.981027286735E+02;  7.866454869509E-02;  1.108332037926E+00;  2.521903112188E-01; -2.379438085938E+04;  2.026416210938E+04; -1.556013476660E+03;  0.000000000000E+00;  3.000000000000E+00;  2.406545454545E+00;  0.000000000000E+00;  2.955242809562E+02;  8.191079066878E+00; -1.908223876953E+02;  1.999445343018E+02;  3.496317183210E+00; -2.185114135500E-05;  2.185214725614E-05; -2.132370928128E-12; -2.250886535645E+02;  2.251547241211E+02;  4.601254876801E-05;  0.000000000000E+00;  3.000000000000E+00;  4.772525252525E-01; -3.715202212334E-01;  7.249367237091E+00;  1.161677486714E-01;  3.457236938477E+02;  8.761038281250E+04;  2.782510473214E+04; -3.214763943106E-03;  3.561503440142E-02;  1.704323108976E-05; -3.217170312500E+04;  3.570980078125E+04; -5.057496940491E+01;  3.999998046875E+04;  4.000000390625E+04;  3.999999972064E+04; -1.525119245052E-01;  1.257104575634E-01; -1.460113329568E-03;  2.123207617188E+04;  1.029113437500E+05;  3.882775915625E+04;  0.000000000000E+00;  7.645935911660E+00;  1.631978153204E-01; -3.803255856037E-01;  7.629984855652E+00;  1.048956099755E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -8.588705062866E-01;  4.959357976913E-01;  1.127213861934E-02;  0.000000000000E+00;  3.679221562500E+05;  1.789667852002E+04;
45;  2.700025854540E+00;12406; -2.000000029802E-01;  4.819040775299E+00;  1.369468121954E+00;  9.999992325902E-03;  1.000000722706E-02;  9.999999777158E-03; -4.499999880791E-01;  4.499999880791E-01;  2.286138870270E-05;  0.000000000000E+00;  1.240500000000E+04;  6.202500000000E+03;  0.000000000000E+00;  1.450007419111E+00;  1.537403403479E-01; -5.082584917545E-02;  1.449438214302E+00;  1.525660654221E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -1.327469795942E-01;  1.332360357046E-01;  4.786898009787E-05;  9.707687988281E+02;  1.028560424805E+03;  9.981474051862E+02;  8.077325671911E-02;  1.108332037926E+00;  2.553082524802E-01; -2.391416406250E+04;  2.145139062500E+04; -1.541275379428E+03;  0.000000000000E+00;  3.000000000000E+00;  2.408028373368E+00;  0.000000000000E+00;  2.944826857023E+02;  1.032144537108E+01; -1.450063781738E+02;  1.993694610596E+02;  6.779544653919E-01; -1.017360682454E-05;  1.025603160087E-05; -5.814863293965E-12; -2.239924011230E+02;  2.240658111572E+02; -4.043068998282E-04;  0.000000000000E+00;  3.000000000000E+00;  4.845236176044E-01; -2.196854054928E-01;  6.228638172150E+00;  2.440637063372E-01;  3.457531127930E+02;  8.417734375000E+04;  2.746402809644E+04; -3.104921197519E-03;  3.491769358516E-02;  1.715334045701E-05; -3.139194921875E+04;  3.476061328125E+04; -5.079672849812E+01;  3.999998046875E+04;  4.000000390625E+04;  3.999999971567E+04; -1.518184095621E-01;  1.252086162567E-01; -1.520185196700E-03;  2.098884570312E+04;  1.019564062500E+05;  3.898504833221E+04;  0.000000000000E+00;  6.825699460001E+00;  2.585350665596E-01; -2.055192291737E-01;  6.800073623657E+00;  2.475891638766E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.553763747215E-01;  7.578714489937E-01; -3.525457308977E-03;  0.000000000000E+00;  3.667925000000E+05;  1.791297993242E+04;
46;  2.760021862455E+00;12428; -2.000000029802E-01;  4.897828102112E+00;  1.384147372043E+00;  9.999992325902E-03;  1.000000722706E-02;  9.999999777382E-03; -4.499999880791E-01;  4.499999880791E-01;  2.579986546059E-05;  0.000000000000E+00;  1.242700000000E+04;  6.213500000000E+03;  0.000000000000E+00;  1.319332540418E+00;  1.493627122013E-01; -1.542631071061E-02;  1.317478656769E+00;  1.491241048164E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -1.017804294825E-01;  1.021188423038E-01;  4.094608239041E-05;  9.700807495117E+02;  1.028673095703E+03;  9.981748360203E+02;  8.210794627666E-02;  1.108332037926E+00;  2.586207917937E-01; -2.476500781250E+04;  2.163271875000E+04; -1.506846499363E+03;  0.000000000000E+00;  3.000000000000E+00;  2.409076279369E+00;  0.000000000000E+00;  2.981381044545E+02;  8.563371239479E+00; -1.886724395752E+02;  2.017929382324E+02;  3.504544367636E+00; -2.354600837862E-05;  2.369140747760E-05;  1.283299804139E-11; -2.266724395752E+02;  2.267721710205E+02; -2.984500399916E-04;  0.000000000000E+00;  3.000000000000E+00;  4.899420663019E-01; -2.766880095005E-01;  6.779670238495E+00;  1.513021002006E-01;  3.455974731445E+02;  7.951256250000E+04;  2.710390989619E+04; -2.979636192322E-03;  3.399567678571E-02;  1.704335855449E-05; -3.043017578125E+04;  3.370772656250E+04; -4.665380107130E+01;  3.999998046875E+04;  4.000000390625E+04;  3.999999971083E+04; -1.510259062052E-01;  1.246665790677E-01; -1.521186820163E-03;  2.064947656250E+04;  1.012293125000E+05;  3.904386499911E+04;  0.000000000000E+00;  7.071914961733E+00;  1.807195398944E-01; -2.960897088051E-01;  7.066111564636E+00;  1.379722918085E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.973582506180E-01;  5.402091741562E-01;  1.332980873506E-02;  0.000000000000E+00;  3.698855937500E+05;  1.824871789048E+04;
47;  2.820007419728E+00;12451; -2.000000029802E-01;  4.976595878601E+00;  1.399271930378E+00;  9.999992325902E-03;  1.000000722706E-02;  9.999999777455E-03; -4.499999880791E-01;  4.499999880791E-01;  2.798882661430E-05;  0.000000000000E+00;  1.245000000000E+04;  6.225000000000E+03;  0.000000000000E+00;  1.446142615138E+00;  1.464565037310E-01; -4.779877886176E-02;  1.445082306862E+00;  1.457356535228E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -1.323560327291E-01;  1.325915753841E-01;  3.083444511094E-05;  9.712636108398E+02;  1.028084838867E+03;  9.977414996131E+02;  8.336652070284E-02;  1.108332037926E+00;  2.619242839112E-01; -2.337328320312E+04;  1.986680468750E+04; -1.869392154440E+03;  0.000000000000E+00;  3.000000000000E+00;  2.410167858003E+00;  0.000000000000E+00;  3.343952651939E+02;  1.128266649721E+01; -1.709557800293E+02;  2.266658477783E+02;  6.685433165447E-01; -8.558269655623E-06;  5.927683105256E-06; -2.579645692083E-11; -2.547849884033E+02;  2.548985900879E+02;  1.518155470573E-04;  0.000000000000E+00;  3.000000000000E+00;  4.953818970364E-01; -2.164853513241E-01;  6.538680076599E+00;  2.342954611618E-01;  3.456331787109E+02;  7.606953906250E+04;  2.674640936949E+04; -2.844977891073E-03;  3.319416195154E-02;  1.651637007915E-05; -2.955013671875E+04;  3.268535742188E+04; -4.539988609627E+01;  3.999998046875E+04;  4.000000390625E+04;  3.999999970604E+04; -1.502322107553E-01;  1.240893751383E-01; -1.515970002965E-03;  2.037037109375E+04;  1.003812968750E+05;  3.912965550160E+04;  0.000000000000E+00;  7.102597122862E+00;  2.447229123843E-01; -2.976783812046E-01;  7.076478004456E+00;  2.324884291436E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -7.033522129059E-01;  6.726593375206E-01;  1.807031628588E-03;  0.000000000000E+00;  4.008956250000E+05;  1.904736721646E+04;
48;  2.880058458221E+00;12480; -2.000000029802E-01;  5.055377483368E+00;  1.415820279117E+00;  9.999992325902E-03;  1.000000722706E-02;  9.999999777527E-03; -4.499999880791E-01;  4.499999880791E-01;  3.075922082869E-05;  0.000000000000E+00;  1.247900000000E+04;  6.239500000000E+03;  0.000000000000E+00;  1.359165392471E+00;  1.459863250129E-01; -2.815791964531E-02;  1.358318448067E+00;  1.456116389479E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -1.232858225703E-01;  1.235167235136E-01;  4.457968512984E-05;  9.718087158203E+02;  1.031086425781E+03;  9.978895082963E+02;  8.553414791822E-02;  1.108332037926E+00;  2.650854668413E-01; -2.335593164062E+04;  2.316397851562E+04; -1.751663208521E+03;  0.000000000000E+00;  3.000000000000E+00;  2.411538461538E+00;  0.000000000000E+00;  3.397573184702E+02;  9.214928311447E+00; -1.659129486084E+02;  2.292393188477E+02;  3.520909706609E+00; -1.703464840830E-05;  1.704427995719E-05;  2.625579640295E-12; -2.586968994141E+02;  2.588299255371E+02; -9.307525672955E-05;  0.000000000000E+00;  3.000000000000E+00;  5.023237179487E-01; -2.114310860634E-01;  6.109322547913E+00;  1.728411275917E-01;  3.454380187988E+02;  7.204812500000E+04;  2.645283360029E+04; -2.750208368525E-03;  3.239477798343E-02;  1.608226681770E-05; -2.870754687500E+04;  3.179658203125E+04; -4.423114713747E+01;  3.999998046875E+04;  4.000000390625E+04;  3.999999970234E+04; -1.495412737131E-01;  1.236160919070E-01; -1.521228212648E-03;  2.008566601562E+04;  9.959882812500E+04;  3.922210526827E+04;  0.000000000000E+00;  6.640733309094E+00;  1.872273933389E-01; -2.001834511757E-01;  6.620418071747E+00;  1.630018267016E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -8.386477231979E-01;  8.368507027626E-01;  9.839300781885E-03;  0.000000000000E+00;  4.078432500000E+05;  1.946788319487E+04;
49;  2.940052486200E+00;12531; -2.000000029802E-01;  5.134788036346E+00;  1.437551670662E+00;  9.999992325902E-03;  1.000000722706E-02;  9.999999777597E-03; -4.499999880791E-01;  4.499999880791E-01;  3.375681609079E-05;  0.000000000000E+00;  1.253000000000E+04;  6.265000000000E+03;  0.000000000000E+00;  1.415326388574E+00;  1.381870455316E-01; -2.349310182035E-02;  1.415326356888E+00;  1.378305222870E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -1.226873919368E-01;  1.233505010605E-01;  3.830493937640E-05;  9.713905029297E+02;  1.027621948242E+03;  9.975068210915E+02;  8.708345144987E-02;  1.108332037926E+00;  2.677442625982E-01; -2.370244140625E+04;  1.977448046875E+04; -2.050344608094E+03;  0.000000000000E+00;  3.000000000000E+00;  2.413933445056E+00;  0.000000000000E+00;  3.523154059994E+02;  1.154530629998E+01; -1.737644195557E+02;  2.375103149414E+02;  1.496694655828E+00; -1.822317972255E-05;  1.817239899538E-05;  3.154843903676E-11; -2.682028198242E+02;  2.683547058105E+02;  8.328798729239E-04;  0.000000000000E+00;  3.000000000000E+00;  5.163993296624E-01; -2.880674898624E-01;  7.066795825958E+00;  1.870763931203E-01;  3.454056396484E+02;  6.828838281250E+04;  2.608555539380E+04; -2.608368638903E-03;  3.148894011974E-02;  1.572543112012E-05; -2.777952929688E+04;  3.070829296875E+04; -4.212286623746E+01;  3.999998046875E+04;  4.000000390625E+04;  3.999999969046E+04; -1.487075835466E-01;  1.230397820473E-01; -1.470095025808E-03;  1.976377734375E+04;  9.884281250000E+04;  3.917873236093E+04;  0.000000000000E+00;  7.616916421080E+00;  2.020067738052E-01; -3.868716955185E-01;  7.581183910370E+00;  1.812603394346E-01;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -1.006609082222E+00;  6.235736012459E-01;  5.816053701354E-03;  0.000000000000E+00;  4.200753437500E+05;  1.996000978751E+04;
